"track_id","race_date","race","program_number","horse_id","finishing_place"
"AQU",2019-01-25,5,"3",612,7
"AQU",2019-01-25,5,"1",613,8
"AQU",2019-01-25,6,"11",197,1
"AQU",2019-01-25,6,"6",200,2
"AQU",2019-01-25,6,"8",614,3
"AQU",2019-01-25,6,"1A",615,4
"AQU",2019-01-25,6,"4",616,5
"AQU",2019-01-25,6,"1",201,6
"AQU",2019-01-25,6,"9",199,7
"AQU",2019-01-25,6,"3",617,8
"AQU",2019-01-25,6,"5",198,9
"AQU",2019-01-25,6,"7",618,10
"AQU",2019-01-25,6,"2",619,11
"AQU",2019-01-25,7,"3",620,1
"AQU",2019-01-25,7,"2",621,2
"AQU",2019-01-25,7,"4",164,3
"AQU",2019-01-25,7,"6",622,4
"AQU",2019-01-25,7,"5",41,5
"AQU",2019-01-25,7,"7",167,6
"AQU",2019-01-25,7,"1",623,7
"AQU",2019-01-25,8,"5",624,1
"AQU",2019-01-25,8,"3",625,2
"AQU",2019-01-25,8,"6",626,3
"AQU",2019-01-25,8,"8",627,4
"AQU",2019-01-25,8,"2",628,5
"AQU",2019-01-25,8,"7",629,6
"AQU",2019-01-25,8,"4",630,7
"AQU",2019-01-25,8,"1",631,8
"AQU",2019-01-25,9,"11",632,1
"AQU",2019-01-25,9,"12",633,2
"AQU",2019-01-25,9,"9",634,3
"AQU",2019-01-25,9,"5",635,4
"AQU",2019-01-25,9,"2",207,5
"AQU",2019-01-25,9,"4",209,6
"AQU",2019-01-25,9,"3",636,7
"AQU",2019-01-25,9,"10",637,8
"AQU",2019-01-25,9,"7",76,9
"AQU",2019-01-25,9,"8",638,10
"AQU",2019-01-25,9,"6",639,11
"AQU",2019-01-26,1,"6",640,1
"AQU",2019-01-26,1,"5",101,2
"AQU",2019-01-26,1,"3",359,3
"AQU",2019-01-26,1,"2",641,4
"AQU",2019-01-26,1,"1",105,5
"AQU",2019-01-26,1,"4",642,6
"AQU",2019-01-26,2,"6",643,1
"AQU",2019-01-26,2,"10",644,2
"AQU",2019-01-26,2,"1",645,3
"AQU",2019-01-26,2,"4",646,4
"AQU",2019-01-26,2,"9",37,5
"AQU",2019-01-26,2,"7",202,6
"AQU",2019-01-26,2,"8",647,7
"AQU",2019-01-26,2,"2",402,8
"AQU",2019-01-26,2,"3",648,9
"AQU",2019-01-26,3,"6",649,1
"AQU",2019-01-26,3,"3",650,2
"AQU",2019-01-26,3,"4",651,3
"AQU",2019-01-26,3,"5",215,4
"AQU",2019-01-26,3,"2",652,5
"AQU",2019-01-26,3,"1",653,6
"AQU",2019-01-26,4,"2",654,1
"AQU",2019-01-26,4,"5",80,2
"AQU",2019-01-26,4,"7",655,3
"AQU",2019-01-26,4,"3",656,4
"AQU",2019-01-26,4,"4",657,5
"AQU",2019-01-26,4,"1",658,6
"AQU",2019-01-26,4,"6",659,7
"AQU",2019-01-26,5,"1",35,1
"AQU",2019-01-26,5,"6",660,2
"AQU",2019-01-26,5,"9",661,3
"AQU",2019-01-26,5,"5",662,4
"AQU",2019-01-26,5,"2",663,5
"AQU",2019-01-26,5,"3",664,6
"AQU",2019-01-26,5,"7",665,7
"AQU",2019-01-26,5,"1A",666,8
"AQU",2019-01-26,5,"10",667,9
"AQU",2019-01-26,5,"8",668,10
"AQU",2019-01-26,5,"11",669,11
"AQU",2019-01-26,5,"4",670,12
"AQU",2019-01-26,6,"3",671,1
"AQU",2019-01-26,6,"2",672,2
"AQU",2019-01-26,6,"1",673,3
"AQU",2019-01-26,6,"7",674,4
"AQU",2019-01-26,6,"4",675,5
"AQU",2019-01-26,6,"5",676,6
"AQU",2019-01-26,6,"8",155,7
"AQU",2019-01-26,6,"6",158,8
"AQU",2019-01-26,7,"2",677,1
"AQU",2019-01-26,7,"1",410,2
"AQU",2019-01-26,7,"10",412,3
"AQU",2019-01-26,7,"8",678,4
"AQU",2019-01-26,7,"5",182,5
"AQU",2019-01-26,7,"11",679,6
"AQU",2019-01-26,7,"6",680,7
"AQU",2019-01-26,7,"14",170,8
"AQU",2019-01-26,7,"3",173,9
"AQU",2019-01-26,7,"13",475,10
"AQU",2019-01-26,8,"5",681,1
"AQU",2019-01-26,8,"7",682,2
"AQU",2019-01-26,8,"6",683,3
"AQU",2019-01-26,8,"4",684,4
"AQU",2019-01-26,8,"3",685,5
"AQU",2019-01-26,8,"1",21,6
"AQU",2019-01-26,9,"1",686,1
"AQU",2019-01-26,9,"9",91,2
"AQU",2019-01-26,9,"2",90,3
"AQU",2019-01-26,9,"6",92,4
"AQU",2019-01-26,9,"11",687,5
"AQU",2019-01-26,9,"4",688,6
"AQU",2019-01-26,9,"5",689,7
"AQU",2019-01-26,9,"8",298,8
"AQU",2019-01-26,9,"7",690,9
"AQU",2019-01-26,10,"7",114,1
"AQU",2019-01-26,10,"5",691,2
"AQU",2019-01-26,10,"2",303,3
"AQU",2019-01-26,10,"11",304,4
"AQU",2019-01-26,10,"8",306,5
"AQU",2019-01-26,10,"12",692,6
"AQU",2019-01-26,10,"6",693,7
"AQU",2019-01-26,10,"1",309,8
"AQU",2019-01-26,10,"3",694,9
"AQU",2019-01-26,10,"1A",312,10
"AQU",2019-01-26,10,"10",695,11
"AQU",2019-01-26,10,"4",696,12
"AQU",2019-01-27,1,"3",697,1
"AQU",2019-01-27,1,"1",698,2
"AQU",2019-01-27,1,"2",258,3
"AQU",2019-01-27,1,"5",699,4
"AQU",2019-01-27,1,"4",700,5
"AQU",2019-01-27,2,"1",701,1
"AQU",2019-01-27,2,"5",123,2
"AQU",2019-01-27,2,"6",177,3
"AQU",2019-01-27,2,"3",702,4
"AQU",2019-01-27,2,"4",703,5
"AQU",2019-01-27,2,"2",704,6
"AQU",2019-01-27,3,"7",705,1
"AQU",2019-01-27,3,"6",706,2
"AQU",2019-01-27,3,"5",707,3
"AQU",2019-01-27,3,"3",708,4
"AQU",2019-01-27,3,"2",709,5
"AQU",2019-01-27,4,"4",95,1
"AQU",2019-01-27,4,"7",87,2
"AQU",2019-01-27,4,"6",88,3
"AQU",2019-01-27,4,"5",710,4
"AQU",2019-01-27,4,"3",121,5
"AQU",2019-01-27,4,"2",711,6
"AQU",2019-01-27,5,"8",220,1
"AQU",2019-01-27,5,"5",221,2
"AQU",2019-01-27,5,"3",219,3
"AQU",2019-01-27,5,"1",712,4
"AQU",2019-01-27,5,"4",713,5
"AQU",2019-01-27,5,"7",714,6
"AQU",2019-01-27,5,"6",715,7
"AQU",2019-01-27,6,"5",208,1
"AQU",2019-01-27,6,"7",205,2
"AQU",2019-01-27,6,"4",716,3
"AQU",2019-01-27,6,"8",206,4
"AQU",2019-01-27,6,"2",717,5
"AQU",2019-01-27,6,"6",718,6
"AQU",2019-01-27,6,"1",106,7
"AQU",2019-01-27,6,"3",719,8
"AQU",2019-01-27,7,"3",720,1
"AQU",2019-01-27,7,"8",721,2
"AQU",2019-01-27,7,"6",722,3
"AQU",2019-01-27,7,"5",144,4
"AQU",2019-01-27,7,"2",372,5
"AQU",2019-01-27,7,"7",723,6
"AQU",2019-01-27,8,"3",724,1
"AQU",2019-01-27,8,"6",725,2
"AQU",2019-01-27,8,"2",726,3
"AQU",2019-01-27,8,"5",727,4
"AQU",2019-01-27,8,"1",728,5
"AQU",2019-01-27,8,"4",729,6
"AQU",2019-01-27,8,"7",730,7
"AQU",2019-01-27,9,"8",731,1
"AQU",2019-01-27,9,"4",732,2
"AQU",2019-01-27,9,"9",270,3
"AQU",2019-01-27,9,"7",733,4
"AQU",2019-01-27,9,"1",734,5
"AQU",2019-01-27,9,"6",283,6
"AQU",2019-01-27,9,"2",735,7
"AQU",2019-01-27,9,"3",736,8
"AQU",2019-01-27,9,"5",126,9
"AQU",2019-02-01,1,"2",143,1
"AQU",2019-02-01,1,"4",737,2
"AQU",2019-02-01,1,"5",738,3
"AQU",2019-02-01,1,"1",739,4
"AQU",2019-02-01,1,"3",740,5
"AQU",2019-02-01,2,"6",741,1
"AQU",2019-02-01,2,"3",742,2
"AQU",2019-02-01,2,"4",247,3
"AQU",2019-02-01,2,"1",743,4
"AQU",2019-02-01,2,"2",744,5
"AQU",2019-02-01,2,"7",246,6
"AQU",2019-02-01,3,"6",6,1
"AQU",2019-02-01,3,"7",745,2
"AQU",2019-02-01,3,"1",8,3
"AQU",2019-02-01,3,"4",746,4
"AQU",2019-02-01,3,"2",377,5
"AQU",2019-02-01,3,"3",7,6
"AQU",2019-02-01,3,"8",747,7
"AQU",2019-02-01,3,"5",381,8
"AQU",2019-02-01,4,"5",748,1
"AQU",2019-02-01,4,"4",630,2
"AQU",2019-02-01,4,"3",3,3
"AQU",2019-02-01,4,"6",749,4
"AQU",2019-02-01,4,"2",750,5
"AQU",2019-02-01,4,"1",751,6
"AQU",2019-02-01,5,"5",587,1
"AQU",2019-02-01,5,"9",752,2
"AQU",2019-02-01,5,"1",753,3
"AQU",2019-02-01,5,"3",241,4
"AQU",2019-02-01,5,"8",380,5
"AQU",2019-02-01,5,"7",376,6
"AQU",2019-02-01,5,"2",375,7
"AQU",2019-02-01,5,"6",239,8
"AQU",2019-02-01,5,"4",458,9
"AQU",2019-02-01,6,"6",754,1
"AQU",2019-02-01,6,"3",58,2
"AQU",2019-02-01,6,"2",354,3
"AQU",2019-02-01,6,"7",61,4
"AQU",2019-02-01,7,"7",192,1
"AQU",2019-02-01,7,"1",191,2
"AQU",2019-02-01,7,"2",755,3
"AQU",2019-02-01,7,"4",49,4
"AQU",2019-02-01,7,"3",195,5
"AQU",2019-02-01,8,"2",305,1
"AQU",2019-02-01,8,"6",756,2
"AQU",2019-02-01,8,"7",757,3
"AQU",2019-02-01,8,"9",112,4
"AQU",2019-02-01,8,"10",758,5
"AQU",2019-02-01,8,"11",109,6
"AQU",2019-02-01,8,"4",308,7
"AQU",2019-02-01,8,"3",117,8
"AQU",2019-02-01,8,"5",759,9
"AQU",2019-02-01,8,"1",760,10
"AQU",2019-02-01,8,"8",761,11
"AQU",2019-02-02,1,"5",762,1
"AQU",2019-02-02,1,"4",273,2
"AQU",2019-02-02,1,"2",274,3
"AQU",2019-02-02,1,"3",275,4
"AQU",2019-02-02,1,"1A",230,5
"AQU",2019-02-02,2,"4",763,1
"AQU",2019-02-02,2,"2",418,2
"AQU",2019-02-02,2,"3",764,3
"AQU",2019-02-02,2,"1",765,4
"AQU",2019-02-02,2,"6",766,5
"AQU",2019-02-02,2,"5",767,6
"AQU",2019-02-02,3,"1",768,1
"AQU",2019-02-02,3,"7",55,2
"AQU",2019-02-02,3,"2",351,3
"AQU",2019-02-02,3,"4",340,4
"AQU",2019-02-02,3,"3",96,5
"AQU",2019-02-02,3,"5",524,6
"AQU",2019-02-02,3,"8",769,7
"AQU",2019-02-02,3,"6",353,8
"AQU",2019-02-02,4,"2",770,1
"AQU",2019-02-02,4,"4",63,2
"AQU",2019-02-02,4,"1",771,3
"AQU",2019-02-02,4,"7",772,4
"AQU",2019-02-02,4,"5",773,5
"AQU",2019-02-02,4,"3",774,6
"AQU",2019-02-02,4,"6",775,7
"AQU",2019-02-02,5,"5",776,1
"AQU",2019-02-02,5,"8",777,2
"AQU",2019-02-02,5,"7",778,3
"AQU",2019-02-02,5,"6",779,4
"AQU",2019-02-02,5,"9",780,5
"AQU",2019-02-02,5,"2",781,6
"AQU",2019-02-02,5,"10",782,7
"AQU",2019-02-02,5,"12",783,8
"AQU",2019-02-02,5,"1",784,9
"AQU",2019-02-02,5,"11",785,10
"AQU",2019-02-02,6,"2",141,1
"AQU",2019-02-02,6,"4",786,2
"AQU",2019-02-02,6,"5",787,3
"AQU",2019-02-02,6,"1",788,4
"AQU",2019-02-02,6,"3",789,5
"AQU",2019-02-02,6,"6",790,6
"AQU",2019-02-02,7,"2",791,1
"AQU",2019-02-02,7,"4",792,2
"AQU",2019-02-02,7,"5",793,3
"AQU",2019-02-02,7,"3",794,4
"AQU",2019-02-02,7,"6",795,5
"AQU",2019-02-02,7,"10",796,6
"AQU",2019-02-02,7,"8",59,7
"AQU",2019-02-02,7,"9",158,8
"AQU",2019-02-02,7,"7",797,9
"AQU",2019-02-02,8,"9",104,1
"AQU",2019-02-02,8,"4",222,2
"AQU",2019-02-02,8,"1",295,3
"AQU",2019-02-02,8,"3",296,4
"AQU",2019-02-02,8,"7",642,5
"AQU",2019-02-02,8,"2",94,6
"AQU",2019-02-02,8,"11",798,7
"AQU",2019-02-02,8,"8",530,8
"AQU",2019-02-02,8,"10",799,9
"AQU",2019-02-02,9,"1",800,1
"AQU",2019-02-02,9,"7",801,2
"AQU",2019-02-02,9,"6",48,3
"AQU",2019-02-02,9,"2",802,4
"AQU",2019-02-02,9,"4",803,5
"AQU",2019-02-02,9,"3",804,6
"AQU",2019-02-02,9,"5",805,7
"AQU",2019-02-02,10,"12",183,1
"AQU",2019-02-02,10,"4",184,2
"AQU",2019-02-02,10,"6",434,3
"AQU",2019-02-02,10,"9",409,4
"AQU",2019-02-02,10,"1",411,5
"AQU",2019-02-02,10,"11",172,6
"AQU",2019-02-02,10,"13",806,7
"AQU",2019-02-02,10,"10",174,8
"AQU",2019-02-02,10,"3",807,9
"AQU",2019-02-02,10,"7",300,10
"AQU",2019-02-02,10,"8",808,11
"AQU",2019-02-02,10,"5",414,12
"AQU",2019-02-03,1,"3",227,1
"AQU",2019-02-03,1,"4",809,2
"AQU",2019-02-03,1,"5",256,3
"AQU",2019-02-03,1,"2",810,4
"AQU",2019-02-03,1,"1",550,5
"AQU",2019-02-03,2,"1",811,1
"AQU",2019-02-03,2,"3",812,2
"AQU",2019-02-03,2,"4",813,3
"AQU",2019-02-03,2,"2",814,4
"AQU",2019-02-03,2,"6",815,5
"AQU",2019-02-03,2,"5",816,6
"AQU",2019-02-03,3,"3",817,1
"AQU",2019-02-03,3,"6",818,2
"AQU",2019-02-03,3,"7",285,3
"AQU",2019-02-03,3,"2",350,4
"AQU",2019-02-03,3,"1",54,5
"AQU",2019-02-03,4,"8",279,1
"AQU",2019-02-03,4,"9",819,2
"AQU",2019-02-03,4,"2",820,3
"AQU",2019-02-03,4,"3",85,4
"AQU",2019-02-03,4,"7",821,5
"AQU",2019-02-03,4,"1",822,6
"AQU",2019-02-03,4,"10",823,7
"AQU",2019-02-03,4,"5",824,8
"AQU",2019-02-03,4,"4",129,9
"AQU",2019-02-03,5,"1",825,1
"AQU",2019-02-03,5,"2",212,2
"AQU",2019-02-03,5,"3",826,3
"AQU",2019-02-03,5,"5",214,4
"AQU",2019-02-03,5,"4",827,5
"AQU",2019-02-03,5,"6",828,6
"AQU",2019-02-03,6,"1",829,1
"AQU",2019-02-03,6,"7",830,2
"AQU",2019-02-03,6,"3",831,3
"AQU",2019-02-03,6,"9",832,4
"AQU",2019-02-03,6,"10",268,5
"AQU",2019-02-03,6,"4",833,6
"AQU",2019-02-03,6,"6",834,7
"AQU",2019-02-03,6,"2",272,8
"AQU",2019-02-03,6,"8",835,9
"AQU",2019-02-03,6,"5",836,10
"AQU",2019-02-03,7,"6",410,1
"AQU",2019-02-03,7,"8",837,2
"AQU",2019-02-03,7,"7",408,3
"AQU",2019-02-03,7,"2",838,4
"AQU",2019-02-03,7,"4",398,5
"AQU",2019-02-03,7,"1",839,6
"AQU",2019-02-03,7,"3",397,7
"AQU",2019-02-03,7,"5",373,8
"AQU",2019-02-03,8,"1",840,1
"AQU",2019-02-03,8,"9",841,2
"AQU",2019-02-03,8,"3",842,3
"AQU",2019-02-03,8,"11",843,4
"AQU",2019-02-03,8,"5",844,5
"AQU",2019-02-03,8,"7",845,6
"AQU",2019-02-03,8,"2",846,7
"AQU",2019-02-03,8,"4",847,8
"AQU",2019-02-03,8,"8",848,9
"AQU",2019-02-03,9,"1",180,1
"AQU",2019-02-03,9,"5",327,2
"AQU",2019-02-03,9,"4",849,3
"AQU",2019-02-03,9,"8",393,4
"AQU",2019-02-03,9,"7",329,5
"AQU",2019-02-03,9,"11",394,6
"AQU",2019-02-03,9,"10",5,7
"AQU",2019-02-07,1,"1",850,1
"AQU",2019-02-07,1,"4",851,2
"AQU",2019-02-07,1,"3",500,3
"AQU",2019-02-07,1,"2",341,4
"AQU",2019-02-07,1,"6",345,5
"AQU",2019-02-07,1,"5",347,6
"AQU",2019-02-07,2,"8",852,1
"AQU",2019-02-07,2,"4",853,2
"AQU",2019-02-07,2,"3",590,3
"AQU",2019-02-07,2,"6",190,4
"AQU",2019-02-07,2,"5",456,5
"AQU",2019-02-07,2,"7",854,6
"AQU",2019-02-07,2,"1",855,7
"AQU",2019-02-07,3,"6",856,1
"AQU",2019-02-07,3,"4",744,2
"AQU",2019-02-07,3,"1",235,3
"AQU",2019-02-07,3,"7",857,4
"AQU",2019-02-07,3,"5",236,5
"AQU",2019-02-07,3,"3",858,6
"AQU",2019-02-07,3,"8",859,7
"AQU",2019-02-07,4,"6",490,1
"AQU",2019-02-07,4,"3",860,2
"AQU",2019-02-07,4,"8",489,3
"AQU",2019-02-07,4,"1",74,4
"AQU",2019-02-07,4,"7",861,5
"AQU",2019-02-07,4,"2",519,6
"AQU",2019-02-07,4,"5",862,7
"AQU",2019-02-07,5,"2",863,1
"AQU",2019-02-07,5,"3",429,2
"AQU",2019-02-07,5,"7",145,3
"AQU",2019-02-07,5,"1",864,4
"AQU",2019-02-07,5,"5",865,5
"AQU",2019-02-07,6,"4",866,1
"AQU",2019-02-07,6,"2",867,2
"AQU",2019-02-07,6,"5",178,3
"AQU",2019-02-07,6,"3",297,4
"AQU",2019-02-07,6,"6",868,5
"AQU",2019-02-07,6,"10",179,6
"AQU",2019-02-07,6,"7",343,7
"AQU",2019-02-07,7,"6",387,1
"AQU",2019-02-07,7,"4",510,2
"AQU",2019-02-07,7,"5",869,3
"AQU",2019-02-07,7,"1",21,4
"AQU",2019-02-07,7,"7",23,5
"AQU",2019-02-07,7,"2",22,6
"AQU",2019-02-07,8,"9",97,1
"AQU",2019-02-07,8,"4",536,2
"AQU",2019-02-07,8,"7",870,3
"AQU",2019-02-07,8,"6",99,4
"AQU",2019-02-07,8,"8",537,5
"AQU",2019-02-07,8,"5",871,6
"AQU",2019-02-07,8,"3",872,7
"AQU",2019-02-07,8,"2",873,8
"AQU",2019-02-07,8,"1",290,9
"AQU",2019-02-08,1,"1",874,1
"AQU",2019-02-08,1,"2",875,2
"AQU",2019-02-08,1,"3",318,3
"AQU",2019-02-08,1,"4",497,4
"AQU",2019-02-08,1,"5",876,5
"AQU",2019-02-08,2,"5",185,1
"AQU",2019-02-08,2,"1",395,2
"AQU",2019-02-08,2,"3",877,3
"AQU",2019-02-08,2,"2",878,4
"AQU",2019-02-08,2,"4",879,5
"AQU",2019-02-08,3,"3",321,1
"AQU",2019-02-08,3,"2",880,2
"AQU",2019-02-08,3,"6",45,3
"AQU",2019-02-08,3,"4",594,4
"AQU",2019-02-08,3,"1",322,5
"AQU",2019-02-08,4,"4",881,1
"AQU",2019-02-08,4,"3",882,2
"AQU",2019-02-08,4,"7",149,3
"AQU",2019-02-08,4,"6",883,4
"AQU",2019-02-08,4,"1",884,5
"AQU",2019-02-08,4,"1A",616,6
"AQU",2019-02-08,4,"5",885,7
"AQU",2019-02-08,5,"9",148,1
"AQU",2019-02-08,5,"5",565,2
"AQU",2019-02-08,5,"4",886,3
"AQU",2019-02-08,5,"2",564,4
"AQU",2019-02-08,5,"1",887,5
"AQU",2019-02-08,5,"3",566,6
"AQU",2019-02-08,5,"6",151,7
"AQU",2019-02-08,5,"7",888,8
"AQU",2019-02-08,6,"1",250,1
"AQU",2019-02-08,6,"6",485,2
"AQU",2019-02-08,6,"7",889,3
"AQU",2019-02-08,6,"2",441,4
"AQU",2019-02-08,6,"5",204,5
"AQU",2019-02-08,6,"3",890,6
"AQU",2019-02-08,6,"4",252,7
"AQU",2019-02-08,7,"3",891,1
"AQU",2019-02-08,7,"2",28,2
"AQU",2019-02-08,7,"1",892,3
"AQU",2019-02-08,7,"4",27,4
"AQU",2019-02-08,7,"5",131,5
"AQU",2019-02-08,7,"6",893,6
"AQU",2019-02-08,8,"9",150,1
"AQU",2019-02-08,8,"1A",894,2
"AQU",2019-02-08,8,"5",617,3
"AQU",2019-02-08,8,"7",402,4
"AQU",2019-02-08,8,"1",153,5
"AQU",2019-02-08,8,"8",403,6
"AQU",2019-02-08,8,"3",401,7
"AQU",2019-02-08,8,"6",895,8
"AQU",2019-02-08,8,"4",896,9
"AQU",2019-02-09,1,"3",494,1
"AQU",2019-02-09,1,"4",771,2
"AQU",2019-02-09,1,"1",897,3
"AQU",2019-02-09,1,"2",898,4
"AQU",2019-02-09,2,"4",275,1
"AQU",2019-02-09,2,"2",324,2
"AQU",2019-02-09,2,"1",899,3
"AQU",2019-02-09,2,"3",610,4
"AQU",2019-02-09,2,"6",607,5
"AQU",2019-02-09,2,"5",520,6
"AQU",2019-02-09,3,"1",900,1
"AQU",2019-02-09,3,"3",535,2
"AQU",2019-02-09,3,"2",464,3
"AQU",2019-02-09,3,"5",96,4
"AQU",2019-02-09,3,"6",689,5
"AQU",2019-02-09,3,"4",794,6
"AQU",2019-02-09,4,"3",901,1
"AQU",2019-02-09,4,"6",459,2
"AQU",2019-02-09,4,"7",455,3
"AQU",2019-02-09,4,"8",376,4
"AQU",2019-02-09,4,"4",374,5
"AQU",2019-02-09,4,"9",902,6
"AQU",2019-02-09,4,"2",380,7
"AQU",2019-02-09,4,"1",239,8
"AQU",2019-02-09,4,"5",381,9
"AQU",2019-02-09,5,"1",903,1
"AQU",2019-02-09,5,"5",904,2
"AQU",2019-02-09,5,"3",440,3
"AQU",2019-02-09,5,"2",480,4
"AQU",2019-02-09,5,"6",43,5
"AQU",2019-02-09,5,"4",481,6
"AQU",2019-02-09,6,"1",553,1
"AQU",2019-02-09,6,"3",14,2
"AQU",2019-02-09,6,"2",315,3
"AQU",2019-02-09,6,"7",319,4
"AQU",2019-02-09,6,"5",469,5
"AQU",2019-02-09,6,"6",905,6
"AQU",2019-02-09,6,"10",333,7
"AQU",2019-02-09,6,"8",906,8
"AQU",2019-02-09,6,"9",734,9
"AQU",2019-02-09,6,"4",339,10
"AQU",2019-02-09,7,"5",552,1
"AQU",2019-02-09,7,"6",907,2
"AQU",2019-02-09,7,"1",828,3
"AQU",2019-02-09,7,"2",332,4
"AQU",2019-02-09,7,"7",215,5
"AQU",2019-02-09,7,"3",658,6
"AQU",2019-02-09,7,"4",908,7
"AQU",2019-02-09,8,"3",909,1
"AQU",2019-02-09,8,"2",910,2
"AQU",2019-02-09,8,"4",68,3
"AQU",2019-02-09,8,"6",49,4
"AQU",2019-02-09,8,"5",52,5
"AQU",2019-02-09,8,"1",911,6
"AQU",2019-02-09,8,"7",50,7
"AQU",2019-02-09,9,"4",555,1
"AQU",2019-02-09,9,"8",282,2
"AQU",2019-02-09,9,"6",471,3
"AQU",2019-02-09,9,"9",13,4
"AQU",2019-02-09,9,"10",15,5
"AQU",2019-02-09,9,"1",557,6
"AQU",2019-02-09,9,"3",912,7
"AQU",2019-02-09,9,"5",582,8
"AQU",2019-02-10,1,"5",913,1
"AQU",2019-02-10,1,"6",602,2
"AQU",2019-02-10,1,"7",110,3
"AQU",2019-02-10,1,"3",111,4
"AQU",2019-02-10,1,"1",605,5
"AQU",2019-02-10,1,"2",693,6
"AQU",2019-02-10,1,"4",313,7
"AQU",2019-02-10,2,"3",518,1
"AQU",2019-02-10,2,"5",914,2
"AQU",2019-02-10,2,"4",516,3
"AQU",2019-02-10,2,"2",517,4
"AQU",2019-02-10,2,"1",915,5
"AQU",2019-02-10,3,"4",542,1
"AQU",2019-02-10,3,"2",421,2
"AQU",2019-02-10,3,"5",916,3
"AQU",2019-02-10,3,"6",917,4
"AQU",2019-02-10,3,"7",544,5
"AQU",2019-02-10,3,"1",541,6
"AQU",2019-02-10,4,"4",294,1
"AQU",2019-02-10,4,"1",918,2
"AQU",2019-02-10,4,"5",919,3
"AQU",2019-02-10,4,"2",920,4
"AQU",2019-02-10,4,"3",532,5
"AQU",2019-02-10,5,"2",466,1
"AQU",2019-02-10,5,"7",317,2
"AQU",2019-02-10,5,"5",921,3
"AQU",2019-02-10,5,"3",283,4
"AQU",2019-02-10,5,"6",130,5
"AQU",2019-02-10,5,"4",19,6
"AQU",2019-02-10,6,"3",593,1
"AQU",2019-02-10,6,"2",922,2
"AQU",2019-02-10,6,"5",482,3
"AQU",2019-02-10,6,"1",232,4
"AQU",2019-02-10,6,"6",923,5
"AQU",2019-02-10,6,"4",924,6
"AQU",2019-02-10,7,"1",925,1
"AQU",2019-02-10,7,"4",362,2
"AQU",2019-02-10,7,"2",391,3
"AQU",2019-02-10,7,"5",93,4
"AQU",2019-02-10,7,"3",525,5
"AQU",2019-02-10,8,"1",926,1
"AQU",2019-02-10,8,"3",927,2
"AQU",2019-02-10,8,"5",928,3
"AQU",2019-02-10,8,"8",620,4
"AQU",2019-02-10,8,"7",162,5
"AQU",2019-02-10,8,"6",929,6
"AQU",2019-02-15,1,"1",930,1
"AQU",2019-02-15,1,"2",742,2
"AQU",2019-02-15,1,"4",931,3
"AQU",2019-02-15,1,"6",932,4
"AQU",2019-02-15,1,"5",933,5
"AQU",2019-02-15,2,"5",454,1
"AQU",2019-02-15,2,"2",934,2
"AQU",2019-02-15,2,"7",377,3
"AQU",2019-02-15,2,"1",237,4
"AQU",2019-02-15,2,"4",375,5
"AQU",2019-02-15,2,"6",10,6
"AQU",2019-02-15,2,"3",374,7
"AQU",2019-02-15,3,"1",653,1
"AQU",2019-02-15,3,"5",128,2
"AQU",2019-02-15,3,"4",827,3
"AQU",2019-02-15,3,"2",570,4
"AQU",2019-02-15,3,"3",314,5
"AQU",2019-02-15,4,"2",16,1
"AQU",2019-02-15,4,"6",875,2
"AQU",2019-02-15,4,"4",935,3
"AQU",2019-02-15,4,"3",898,4
"AQU",2019-02-15,4,"1",936,5
"AQU",2019-02-15,4,"7",937,6
"AQU",2019-02-15,4,"5",509,7
"AQU",2019-02-15,5,"7",114,1
"AQU",2019-02-15,5,"8",633,2
"AQU",2019-02-15,5,"2",635,3
"AQU",2019-02-15,5,"6",106,4
"AQU",2019-02-15,5,"4",77,5
"AQU",2019-02-15,5,"5",938,6
"AQU",2019-02-15,5,"1",639,7
"AQU",2019-02-15,5,"3",939,8
"AQU",2019-02-15,6,"3",385,1
"AQU",2019-02-15,6,"7",940,2
"AQU",2019-02-15,6,"6",402,3
"AQU",2019-02-15,6,"2",708,4
"AQU",2019-02-15,6,"4",941,5
"AQU",2019-02-15,6,"1",709,6
"AQU",2019-02-15,7,"4",942,1
"AQU",2019-02-15,7,"5",2,2
"AQU",2019-02-15,7,"3",943,3
"AQU",2019-02-15,7,"6",944,4
"AQU",2019-02-15,7,"2",945,5
"AQU",2019-02-15,7,"1",751,6
"AQU",2019-02-15,8,"6",946,1
"AQU",2019-02-15,8,"7",634,2
"AQU",2019-02-15,8,"1",601,3
"AQU",2019-02-15,8,"9",947,4
"AQU",2019-02-15,8,"2",636,5
"AQU",2019-02-15,8,"3",637,6
"AQU",2019-02-15,8,"5",948,7
"AQU",2019-02-15,8,"8",719,8
"AQU",2019-02-16,1,"3",949,1
"AQU",2019-02-16,1,"5",132,2
"AQU",2019-02-16,1,"2",757,3
"AQU",2019-02-16,1,"1",133,4
"AQU",2019-02-16,1,"6",699,5
"AQU",2019-02-16,1,"4",134,6
"AQU",2019-02-16,2,"1",621,1
"AQU",2019-02-16,2,"3",591,2
"AQU",2019-02-16,2,"4",164,3
"AQU",2019-02-16,2,"5",42,4
"AQU",2019-02-16,2,"2",592,5
"AQU",2019-02-16,3,"1",571,1
"AQU",2019-02-16,3,"3",950,2
"AQU",2019-02-16,3,"5",951,3
"AQU",2019-02-16,3,"2",572,4
"AQU",2019-02-16,3,"4",573,5
"AQU",2019-02-16,3,"6",874,6
